Fil_SITE_NO	Fil_STATION_NM	RECORD_NO	Fil_SAMPLE_START_DT	Fil_LAB_NO	Unf_LAB_NO	Fil_PARM_CD	Fil_PARM_NM	Unf_PARM_CD	Unf_PARM_NM	Fil_RESULT_VA	Unf_RESULT_VA	Fil_RPT_LEV_VA	Unf_RPT_LEV_VA	flags
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602531	2006-08-24 15:30:00	0960169	NA	01090	Zinc, wf	NA	NA	2.63	NA	2	0	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602531	2006-08-24 15:30:00	0960169	0960169	01106	Aluminum, wf	01105	Aluminum, wu,recov	78.22	56.48	2	2	Filtered > unfiltered and > 10% diff.
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602531	2006-08-24 15:30:00	0960169	0960169	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	1.55	1.55	1.55	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	NA	01000	Arsenic, wf	NA	NA	0.0993	NA	.04	0	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01005	Barium, wf	01007	Barium, wu,recov	5.63	6.19	.02	.02	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	NA	01025	Cadmium, wf	NA	NA	0.0204	NA	.01	0	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01030	Chromium, wf	01034	Chromium, wu,recov	0.2036	0.154	.01	.01	Filtered > unfiltered and > 10% diff.
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.0196	0.1139	.01	.01	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01040	Copper, wf	01042	Copper, wu,recov	1.01	1.37	.13	.13	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01046	Iron, wf	01045	Iron, wu,recov	114	350.5	6	6	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01049	Lead, wf	01051	Lead, wu,recov	0.1351	0.2643	.02	.02	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01056	Manganese, wf	01055	Manganese, wu,recov	4.7	16.61	4	4	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.3485	0.6861	.03	.03	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01065	Nickel, wf	01067	Nickel, wu,recov	0.1216	0.2685	.1	.1	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01080	Strontium, wf	01082	Strontium, wu,recov	17.2	17.74	.24	.24	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	NA	01085	Vanadium, wf	NA	NA	0.0621	NA	.01	0	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01090	Zinc, wf	01092	Zinc, wu,recov	6.35	3.42	2	2	Filtered > unfiltered and > 10% diff.
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	NA	01090	Zinc, wf	NA	NA	6.35	NA	2	0	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01106	Aluminum, wf	01105	Aluminum, wu,recov	40.73	70.39	2	2	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	00602532	2006-08-24 15:35:00	0960163	0960163	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	1.55	1.55	1.55	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	NA	01000	Arsenic, wf	NA	NA	0.096	NA	.04	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01005	Barium, wf	01007	Barium, wu,recov	27.58	28.52	.02	.02	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	NA	01025	Cadmium, wf	NA	NA	3.39	NA	.01	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01030	Chromium, wf	01034	Chromium, wu,recov	0.5242	0.5289	.01	.01	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01035	Cobalt, wf	01037	Cobalt, wu,recov	13.65	14.32	.01	.01	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01040	Copper, wf	01042	Copper, wu,recov	4.1	4.19	.13	.13	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01046	Iron, wf	01045	Iron, wu,recov	1197	1092	6	6	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01049	Lead, wf	01051	Lead, wu,recov	4.13	4.24	.02	.02	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01056	Manganese, wf	01055	Manganese, wu,recov	39210	32813	4	4	Filtered > unfiltered and > 10% diff.
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.03	.03	.03	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01065	Nickel, wf	01067	Nickel, wu,recov	23.15	24.84	.1	.1	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01075	Silver, wf	01077	Silver, wu,recov	0.0195	0.0333	.1	.1	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01080	Strontium, wf	01082	Strontium, wu,recov	237.6	248.2	.24	.24	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	NA	01085	Vanadium, wf	NA	NA	0.017	NA	.01	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01090	Zinc, wf	01092	Zinc, wu,recov	8612	7449	2	2	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	NA	01090	Zinc, wf	NA	NA	8612	NA	2	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01106	Aluminum, wf	01105	Aluminum, wu,recov	322	293.6	2	2	Filtered > unfiltered
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602533	2006-07-12 10:01:00	0960158	0960158	01130	Lithium, wf	01132	Lithium, wu,recov	6.91	6.92	1.55	1.55	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	NA	01000	Arsenic, wf	NA	NA	0.04	NA	.04	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01005	Barium, wf	01007	Barium, wu,recov	0.1767	29.21	.02	.02	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01030	Chromium, wf	01034	Chromium, wu,recov	0.0684	0.2194	.01	.01	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.0153	14.47	.01	.01	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01040	Copper, wf	01042	Copper, wu,recov	0.13	4.45	.13	.13	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01046	Iron, wf	01045	Iron, wu,recov	6	1188	6	6	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01049	Lead, wf	01051	Lead, wu,recov	0.0576	4.56	.02	.02	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01056	Manganese, wf	01055	Manganese, wu,recov	4	34763	4	4	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.03	.03	.03	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01065	Nickel, wf	01067	Nickel, wu,recov	0.1	25.49	.1	.1	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.0173	.1	.1	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01080	Strontium, wf	01082	Strontium, wu,recov	0.9653	259.3	.24	.24	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	NA	01085	Vanadium, wf	NA	NA	0.0175	NA	.01	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01090	Zinc, wf	01092	Zinc, wu,recov	2	7915	2	2	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	NA	01090	Zinc, wf	NA	NA	2	NA	2	0	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01106	Aluminum, wf	01105	Aluminum, wu,recov	49.39	501.5	2	2	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	00602534	2006-07-12 10:02:00	0960162	0960162	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	6.99	1.55	1.55	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	NA	01000	Arsenic, wf	NA	NA	4.07	NA	.04	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01005	Barium, wf	01007	Barium, wu,recov	19.1	20.45	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	NA	01025	Cadmium, wf	NA	NA	0.0108	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01030	Chromium, wf	01034	Chromium, wu,recov	0.7575	0.624	.01	.01	Filtered > unfiltered and > 10% diff.
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.6494	0.6149	.01	.01	Filtered > unfiltered
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01040	Copper, wf	01042	Copper, wu,recov	0.13	0.13	.13	.13	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01046	Iron, wf	01045	Iron, wu,recov	10.04	1923	6	6	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01049	Lead, wf	01051	Lead, wu,recov	0.02	0.1124	.02	.02	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01056	Manganese, wf	01055	Manganese, wu,recov	1601	1706	4	4	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.2555	0.389	.03	.03	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01065	Nickel, wf	01067	Nickel, wu,recov	0.7251	0.6591	.1	.1	Filtered > unfiltered
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01080	Strontium, wf	01082	Strontium, wu,recov	41.09	39.69	.24	.24	Filtered > unfiltered
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	NA	01085	Vanadium, wf	NA	NA	0.015	NA	.01	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01090	Zinc, wf	01092	Zinc, wu,recov	36.11	40.3	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	NA	01090	Zinc, wf	NA	NA	36.11	NA	2	0	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01106	Aluminum, wf	01105	Aluminum, wu,recov	2	65.39	2	2	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	00602537	2006-06-06 11:10:00	0960217	0960217	01130	Lithium, wf	01132	Lithium, wu,recov	1.82	2.77	1.55	1.55	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	NA	01000	Arsenic, wf	NA	NA	1.04	NA	.04	0	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01005	Barium, wf	01007	Barium, wu,recov	25.99	26.26	.02	.02	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	NA	01025	Cadmium, wf	NA	NA	10.73	NA	.01	0	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01030	Chromium, wf	01034	Chromium, wu,recov	0.5151	0.4775	.01	.01	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01035	Cobalt, wf	01037	Cobalt, wu,recov	9.9	9.7	.01	.01	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01040	Copper, wf	01042	Copper, wu,recov	0.3609	0.5991	.13	.13	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01046	Iron, wf	01045	Iron, wu,recov	7979	9710	6	6	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01049	Lead, wf	01051	Lead, wu,recov	0.033	8.63	.02	.02	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01056	Manganese, wf	01055	Manganese, wu,recov	14695	13736	4	4	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.8017	1.07	.03	.03	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01065	Nickel, wf	01067	Nickel, wu,recov	15.45	14.27	.1	.1	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.023	.1	.1	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01080	Strontium, wf	01082	Strontium, wu,recov	104.4	102.8	.24	.24	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	NA	01085	Vanadium, wf	NA	NA	0.01	NA	.01	0	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01090	Zinc, wf	01092	Zinc, wu,recov	4376	4025	2	2	Filtered > unfiltered
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	NA	01090	Zinc, wf	NA	NA	4376	NA	2	0	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01106	Aluminum, wf	01105	Aluminum, wu,recov	120.8	401.8	2	2	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	00602539	2006-07-12 12:55:00	0960219	0960219	01130	Lithium, wf	01132	Lithium, wu,recov	7.84	7.28	1.55	1.55	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	NA	01000	Arsenic, wf	NA	NA	0.04	NA	.04	0	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01005	Barium, wf	01007	Barium, wu,recov	0.3989	0.4219	.02	.02	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01030	Chromium, wf	01034	Chromium, wu,recov	0.6427	0.7158	.01	.01	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.01	0.01	.01	.01	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01040	Copper, wf	01042	Copper, wu,recov	0.1433	0.13	.13	.13	Filtered > unfiltered
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01046	Iron, wf	01045	Iron, wu,recov	6.42	6	6	6	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01049	Lead, wf	01051	Lead, wu,recov	0.0264	0.02	.02	.02	Filtered > unfiltered and > 10% diff.
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01056	Manganese, wf	01055	Manganese, wu,recov	4	4	4	4	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.03	.03	.03	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01065	Nickel, wf	01067	Nickel, wu,recov	0.1	0.1	.1	.1	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.01	.1	.1	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01080	Strontium, wf	01082	Strontium, wu,recov	0.24	0.24	.24	.24	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	NA	01085	Vanadium, wf	NA	NA	0.0146	NA	.01	0	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01090	Zinc, wf	01092	Zinc, wu,recov	2	2	2	2	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	NA	01090	Zinc, wf	NA	NA	2	NA	2	0	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01106	Aluminum, wf	01105	Aluminum, wu,recov	2	2	2	2	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	00602574	2006-06-07 13:30:00	0960204	0960204	01130	Lithium, wf	01132	Lithium, wu,recov	1.55	1.55	1.55	1.55	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	NA	01000	Arsenic, wf	NA	NA	0.04	NA	.04	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01005	Barium, wf	01007	Barium, wu,recov	0.3687	0.0457	.02	.02	Filtered > unfiltered and > 10% diff.
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	NA	01025	Cadmium, wf	NA	NA	0.01	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01030	Chromium, wf	01034	Chromium, wu,recov	0.0679	0.0642	.01	.01	Filtered > unfiltered
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01035	Cobalt, wf	01037	Cobalt, wu,recov	0.01	0.01	.01	.01	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01040	Copper, wf	01042	Copper, wu,recov	0.13	0.13	.13	.13	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01046	Iron, wf	01045	Iron, wu,recov	6	6	6	6	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01049	Lead, wf	01051	Lead, wu,recov	0.02	0.02	.02	.02	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01056	Manganese, wf	01055	Manganese, wu,recov	4	4	4	4	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01060	Molybdenum, wf	01062	Molybdenum, wu,recov	0.03	0.03	.03	.03	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01065	Nickel, wf	01067	Nickel, wu,recov	0.1	0.1	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01075	Silver, wf	01077	Silver, wu,recov	0.01	0.0306	.1	.1	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01080	Strontium, wf	01082	Strontium, wu,recov	0.24	0.24	.24	.24	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	NA	01085	Vanadium, wf	NA	NA	0.01	NA	.01	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01090	Zinc, wf	01092	Zinc, wu,recov	2	2	2	2	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	NA	01090	Zinc, wf	NA	NA	2	NA	2	0	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	00602575	2006-08-24 10:45:00	0960201	0960201	01106	Aluminum, wf	01105	Aluminum, wu,recov	2	2	2	2	
