Env_SITE_NO	Env_STATION_NM	Env_RECORD_NO	Rep_RECORD_NO	Env_SAMPLE_START_DT	Rep_SAMPLE_START_DT	Env_LAB_NO	Rep_LAB_NO	PARM_CD	Env_PARM_NM	Env_RESULT_VA	Rep_RESULT_VA	Env_minus_Rep	relPercent_diff	Env_RPT_LEV_VA	Rep_RPT_LEV_VA	flags
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00025	Air pressure	532.7	532.7	0	0	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00095	Specific cond at 25C	173	172	1	0.579710144927536	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00300	Dissolved oxygen	2.18	2.01	0.17	8.11455847255372	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00400	pH	5.75	5.76	-0.00999999999999979	-0.173761946133793	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00665	Phosphorus, wu	0.03	0.03	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00915	Calcium, wf	8	8.1	-0.0999999999999996	-1.24223602484472	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00916	Calcium, wu,recov	8.1	8.2	-0.0999999999999996	-1.22699386503067	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00925	Magnesium, wf	7.2	7.3	-0.0999999999999996	-1.37931034482758	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00927	Magnesium, wu,recov	7.3	7.5	-0.2	-2.7027027027027	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00929	Sodium, wu,recov	3.9	3.9	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00930	Sodium, wf	3.8	3.8	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00935	Potassium, wf	0.6	0.61	-0.01	-1.65289256198347	.03	.03	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00937	Potassium, wu,recov	0.61	0.63	-0.02	-3.22580645161291	.03	.03	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00940	Chloride, wf	0.261	0.264	-0.003	-1.14285714285714	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00945	Sulfate, wf	60	61	-1	-1.65289256198347	2	2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00946	Sulfate, wu	61	63	-2	-3.2258064516129	2	2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00954	Silica, wu	23	23	0	0	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	00955	Silica, wf	22	22	0	0	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01005	Barium, wf	7.2	7.5	-0.3	-4.08163265306122	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01007	Barium, wu,recov	7.7	7.9	-0.2	-2.56410256410257	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01010	Beryllium, wf	0.07	0.06	0.01	15.3846153846154	.05	.05	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01012	Beryllium, wu,recov	0.09	0.08	0.01	11.7647058823529	.05	.05	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01025	Cadmium, wf	2.1	2.2	-0.1	-4.65116279069768	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01035	Cobalt, wf	1.6	1.7	-0.0999999999999999	-6.06060606060605	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01037	Cobalt, wu,recov	1.7	1.7	0	0	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01040	Copper, wf	1.1	1.1	0	0	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01042	Copper, wu,recov	1.2	1.2	0	0	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01045	Iron, wu,recov	547	581	-34	-6.02836879432624	50	50	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01046	Iron, wf	337	340	-3	-0.886262924667651	50	50	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01047	Iron(II), wf	354	353	1	0.282885431400283	.002	.002	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01051	Lead, wu,recov	0.33	0.35	-0.02	-5.88235294117646	.05	.05	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01055	Manganese, wu,recov	4740	4900	-160	-3.3195020746888	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01056	Manganese, wf	4630	4790	-160	-3.39702760084926	.2	.2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01065	Nickel, wf	4.8	5.2	-0.4	-8.00000000000001	.4	.4	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01067	Nickel, wu,recov	4.9	4.9	0	0	.4	.4	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01080	Strontium, wf	11.3	11.2	0.100000000000001	0.888888888888901	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01082	Strontium, wu,recov	11.4	11.4	0	0	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01090	Zinc, wf	710	724	-14	-1.95258019525802	3	3	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01092	Zinc, wu,recov	744	753	-9	-1.20240480961924	3	3	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01095	Antimony, wf	1	1	0	0	.3	.3	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01097	Antimony, wu	1	1	0	0	.3	.3	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01105	Aluminum, wu,recov	372	400	-28	-7.25388601036269	2	2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01106	Aluminum, wf	356	358	-2	-0.560224089635854	2	2	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01110	Cerium, wf	0.58	0.59	-0.01	-1.70940170940171	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01112	Cerium, wu	0.72	1	-0.28	-32.5581395348837	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01113	Cadmium, wu,recov	2.1	2.2	-0.1	-4.65116279069768	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01115	Cesium, wf	0.12	0.12	0	0	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01117	Cesium, wu	0.13	0.13	0	0	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01120	Gallium, wf	0.1	0.1	0	0	.05	.05	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01122	Gallium, wu	0.1	0.1	0	0	.05	.05	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01130	Lithium, wf	2	2	0	0	.1	.1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01132	Lithium, wu,recov	2	2	0	0	.1	.1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01135	Rubidium, wf	1.8	1.9	-0.0999999999999999	-5.4054054054054	1	1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01137	Rubidium, wu	1.9	1.9	0	0	1	1	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01150	Titanium, wf	1	1.1	-0.1	-9.52380952380953	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01152	Titanium, wu	1.3	1.3	0	0	.5	.5	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	NA	2014-05-30 09:40:00	NA	1910273	NA	01160	Zirconium, wf	0.3	NA	NA	NA	.2	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01180	Lanthanum, wf	0.33	0.32	0.01	3.07692307692308	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01182	Lanthanum, wu	0.37	0.38	-0.01	-2.66666666666667	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01187	Scandium, wf	1.5	1.5	0	0	.6	.6	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01189	Scandium, wu	1.3	1.2	0.1	8.00000000000001	.6	.6	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01201	Yttrium, wf	0.2	0.21	-0.00999999999999998	-4.87804878048779	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01203	Yttrium, wu	0.23	0.25	-0.02	-8.33333333333333	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01218	Terbium, wu	0.008	0.009	-0.000999999999999999	-11.7647058823529	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01219	Gadolinium, wu	0.061	0.052	0.009	15.929203539823	.005	.005	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01236	Europium, wu	0.01	0.01	0	0	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01237	Neodymium, wu	0.45	0.41	0.04	9.30232558139536	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01238	Praseodymium, wu	0.1	0.1	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01246	Erbium, wu	0.02	0.02	0	0	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01247	Holmium, wu	0.008	0.008	0	0	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01300	Oil & grease, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01305	Suds or foam, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01320	Float.Garbage, svrty	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01325	Floating algae mats, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01330	Odor, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01340	Dead fish, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01345	Floating debris, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	01350	Turbidity, severity	0	0	0	NA	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50573	Erbium, wf	0.01	0.01	0	0	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50574	Europium, wf	0.01	0.01	0	0	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50575	Gadolinium, wf	0.053	0.05	0.003	5.82524271844659	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50577	Holmium, wf	0.008	0.007	0.001	13.3333333333333	.005	.005	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50579	Neodymium, wf	0.34	0.34	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	50582	Praseodymium, wf	0.08	0.08	0	0	.01	.01	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	NA	2014-05-30 09:40:00	NA	1910273	NA	50586	Terbium, wf	0.007	NA	NA	NA	.005	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82082	H-2/H-1 ratio, wu	-135.5	-136	0.5	-0.368324125230203	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82085	delta O-18, wu	-18.02	-18.07	0.0500000000000007	-0.277085065114994	NA	NA	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82318	Tantalum, wu	0.1	0.1	0	0	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82319	Tantalum, wf	0.21	0.2	0.00999999999999998	4.87804878048779	.02	.02	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82322	Samarium, wu	0.09	0.07	0.02	25	.01	.01	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82323	Samarium, wf	0.06	0.05	0.01	18.1818181818182	.01	.01	RPD > 10% and > RPT_LEV
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82330	Dysprosium, wu	0.03	0.04	-0.01	-28.5714285714286	.005	.005	
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	01402586	01403095	2014-05-30 09:40:00	2014-05-30 09:47:00	1910273	1910274	82331	Dysprosium, wf	0.04	0.04	0	0	.005	.005	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00004	Stream width	1	1	0	0	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00010	Temperature, water	8.86	8.85	0.00999999999999979	0.112930547713154	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00025	Air pressure	534.5	534.4	0.100000000000023	0.0187108242118108	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00061	Discharge, instant.	0.025	0.0251	-9.99999999999994e-05	-0.399201596806385	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00095	Specific cond at 25C	544	542	2	0.368324125230203	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00300	Dissolved oxygen	8.18	8.15	0.0299999999999994	0.367421922841388	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00400	pH	3.8	3.8	0	0	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00915	Calcium, wf	48.8	50.2	-1.40000000000001	-2.82828282828284	.2	.2	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00916	Calcium, wu,recov	44.7	47	-2.3	-5.01635768811341	.2	.2	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00925	Magnesium, wf	10.4	10.8	-0.4	-3.77358490566038	.01	.01	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00927	Magnesium, wu,recov	10.6	11.5	-0.9	-8.1447963800905	.01	.01	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00929	Sodium, wu,recov	4.2	4.6	-0.399999999999999	-9.09090909090908	.01	.01	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00930	Sodium, wf	4.4	4.5	-0.0999999999999996	-2.24719101123595	.01	.01	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00935	Potassium, wf	2.2	2.2	0	0	.03	.03	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00937	Potassium, wu,recov	2	2.5	-0.5	-22.2222222222222	.03	.03	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00940	Chloride, wf	0.305	0.321	-0.016	-5.11182108626199	.02	.02	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00945	Sulfate, wf	220	230	-10	-4.44444444444444	2	2	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00946	Sulfate, wu	210	200	10	4.8780487804878	2	2	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	01403803	01404070	2014-09-24 12:40:00	2014-09-24 12:47:00	W139435	W139470	00954	Silica, wu	27	23	4	16	.2	.2	RPD > 10% and > RPT_LEV
