SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391517106223701	SC00908019BDAB1 BGS-01 BARTLETT GULCH SEEP 1 NR LE	2006-06-06 16:00:00	NA	WG 	00603678	1.3056389941	0.131868	81.653237091544	Incomplete	0.131868	0.823849	NA	0.0003441341	0.037091	0.3357432	0.00029666	0.108315	NA	Charge imbalance > 10%
391540106230501	SC00908113DDAD1 BGS-11 BARTLETT GULCH SEEP 11 NR L	2006-06-07 13:00:00	NA	WG 	00603679	2.196779064	0.127872	88.998606975451	Incomplete	0.127872	1.497998	NA	0.00021486	0.0411838	0.5414682	0.000204204	0.11571	NA	Charge imbalance > 10%
391541106231501	SC00908113DDBD1 BGS-12 BARTLETT GULCH SEEP 12 NR L	2006-06-07 14:00:00	NA	WG 	00603680	2.8668276965	0.031968	97.7943944074018	Incomplete	0.031968	1.967557	NA	0.0004529965	0.049881	0.6953505	0.0339612	0.119625	NA	Charge imbalance > 10%
391523106225201	SC00908019BBDA1 BPS-01 BUFFALO PK SEEP NR LEADVILL	2006-06-06 15:20:00	NA	WG 	00603681	0.369788723	0.25974	17.4811281803896	Incomplete	0.25974	0.161177	NA	0.005016981	0.01580844	0.06476223	0.002529072	0.120495	NA	Charge imbalance > 10%
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	2006-06-06 15:55:00	NA	WG 	00603682	0.60652674	0.45954	13.7877615429593	Incomplete	0.45954	0.299899	NA	0.005400148	0.01041106	0.1440075	0.000214032	0.146595	NA	Charge imbalance > 10%
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2006-07-12 12:45:00	NA	WG 	00603683	0.9261471815	0.695304	14.23682588374	Incomplete	0.695304	0.460078	NA	0.0016597935	0.02297084	0.3176394	0.000694148	0.123105	NA	Charge imbalance > 10%
391516106224401	SC00908019BDBB3 BPS-04 BUFFALO PK SEEP NR LEADVILL	2006-07-12 12:00:00	NA	WG 	00603684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-06-06 15:10:00	NA	WG 	00603685	1.74475421	1.88193429	-3.78251619900634	Complete	0.043956	0.966563	0.00973245	0.07129771	0.0312076	0.4715217	0.0801892	0.123975	1.82824584	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-07-12 12:00:00	NA	WG 	00603686	1.723814102	1.82423535	-2.83032267048572	Complete	0.127872	0.96307	0.00990171	0.015190602	0.0304402	0.5077293	0.078624	0.12876	1.68646164	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-08-24 11:50:00	NA	WG 	00603687	1.691183971	1.8027249	-3.19243956033907	Complete	0.183816	0.943609	0.00964782	0.000325871	0.0314634	0.4962087	0.072982	0.146595	1.60926108	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-06-07 11:58:00	NA	WS 	00603688	0.274938598	0.30410733	-5.03737796771106	Complete	0.171828	0.124251	0.00583947	0.010127068	0.00795538	0.06311643	0.00554372	0.063945	0.12643986	Charge imbalance > 5%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-07-12 12:05:00	NA	WS 	00603689	0.398210508	0.47431377	-8.72219420351762	Complete	0.211788	0.185129	0.00431613	0.005829868	0.00941344	0.1053312	0.012467	0.08004	0.25820964	Charge imbalance > 5%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-08-24 12:00:00	NA	WS 	00603690	0.452640658	0.50057516	-5.02871449411889	Complete	0.16983	0.207584	0.0081809	0.000279318	0.0133016	0.1275495	0.01170624	0.09222	0.32256426	Charge imbalance > 5%
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-06-07 10:25:00	NA	WG 	00603691	6.22340688	6.23202811	-0.06921661111733	Complete	0.171828	1.125245	0.00595231	1.83698138	0.065229	1.3075881	1.7574284	0.130935	6.0542478	
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-07-12 15:30:00	NA	WG 	00603692	5.92886141	0.13986	95.3907918801631	Incomplete	0.13986	1.095305	NA	1.67164661	0.06395	1.3051194	1.6684304	0.12441	NA	Charge imbalance > 10%
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-08-24 12:55:00	NA	WG 	00603693	5.73710097	6.21646093	-4.01018511478157	Complete	0.111888	1.077341	0.00629083	1.61957887	0.0631826	1.2763179	1.5862756	0.114405	6.0982821	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-06-07 08:45:00	NA	WG 	00603694	10.41297037	11.29064131	-4.04389349081831	Complete	0.071928	4.554373	0.00882973	0.95709387	0.0578108	2.2407567	2.261896	0.34104	11.20988358	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-07-12 10:05:00	NA	WG 	00603695	9.07386694	10.18833668	-5.78578527143615	Complete	0.1998	3.921641	0.00801164	0.84525924	0.0567876	2.1173217	1.7896424	0.343215	9.98052504	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-08-24 09:20:00	NA	WG 	00603696	8.15397681	9.02174869	-5.05231572314078	Complete	0.2997	3.646193	0.00798343	0.68651351	0.0526948	1.8704517	1.5749188	0.323205	8.71406526	Charge imbalance > 5%
391541106223101	SC00908018CDAD1 WELL NR TURQUOISE LK NR LEADVILLE,	2006-07-14 12:30:00	NA	WG 	00603697	0.4212523331	0.43071728	-1.11094888297255	Complete	0.265734	0.193612	0.01122758	0.0021024051	0.01913384	0.0757068	0.000197288	0.1305	0.1537557	
391512106224001	SC00908019BDCA1 K-ADIT MINE DRAINAGE TUN NR LEADVI	2006-06-06 16:30:00	NA	WG 	00603698	5.390552929	3.15684	26.1332659859517	Incomplete	3.15684	2.691606	NA	0.021160129	0.02555442	2.4876267	0.01888068	0.145725	NA	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-06-07 14:43:00	NA	WS 	00603699	0.22969893	0.24330012	-2.87552163159736	Complete	0.191808	0.141716	0.00287742	0.003702754	0.00682986	0.04295538	0.000390936	0.034104	0.0486147	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-07-12 15:00:00	NA	WS 	00603700	0.232093625	0.22181804	2.26378517943573	Complete	0.167832	0.147704	0.005642	0.003756469	0.00672754	0.04394286	0.000165256	0.0297975	0.04834404	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-08-24 15:25:00	NA	WS 	00603701	0.229870306	0.25469452	-5.12299132500386	Complete	0.1998	0.143213	0.00299026	0.00426139	0.0070345	0.04295538	0.000172536	0.0322335	0.05190426	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-06-07 09:40:00	NA	WS 	00603703	5.84983112	6.74814194	-7.13059803923728	Complete	0	2.909669	0.00598052	0.02299002	0.0424628	1.3684827	1.2674116	0.238815	6.74216142	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-07-12 10:00:00	NA	WS 	00603704	6.56775591	8.00463377	-9.86027612185018	Complete	0	3.161165	0.00758849	0.04193351	0.0483462	1.7017572	1.314404	0.30015	7.99704528	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-08-24 10:10:00	NA	WS 	00603705	6.06979652	7.11814055	-7.94926472908928	Complete	0	2.992503	0.01029665	0.03803022	0.053718	1.5725619	1.1158784	0.297105	7.1078439	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-06-07 09:50:00	NA	WS 	00603706	0.3843814471	0.38498435	-0.0783636213453445	Complete	0.15984	0.227544	0.00284921	0.0033629171	0.00787864	0.08072649	0.0281554	0.036714	0.22229514	
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-07-12 09:30:00	NA	WS 	00603707	0.330122386	0.37995854	-7.01837666316924	Complete	0.223776	0.19461	0.00378014	0.004676786	0.00864604	0.06813612	0.01873144	0.035322	0.1524024	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-08-24 09:45:00	NA	WS 	00603708	0.390646944	0.45315696	-7.4081212120109	Complete	0.195804	0.226546	0.00372372	0.005600684	0.00769958	0.0847587	0.03032848	0.0357135	0.25362924	Charge imbalance > 5%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2006-06-05 17:30:00	NA	WS 	00603709	0.49963716	0.49431176	0.535782060108284	Complete	0.047952	0.263472	0.005642	0.01203216	0.01089708	0.1102686	0.00596232	0.097005	0.44071776	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2006-06-05 15:55:00	NA	WS 	00603711	1.5941761667	0	100	Incomplete	0	0.98802	NA	0.0002173667	0.0457882	0.3933462	0.0571844	0.10962	NA	Charge imbalance > 10%
391506106225201	SC00908019BCDD1 LSGS-01 LITTLE SUGARLOAF GL SEEP 1	2006-06-05 13:29:00	NA	WG 	00603712	0.515991762	0.275724	30.3477300228361	Incomplete	0.275724	0.276446	NA	0.010463682	0.01230398	0.1045083	0.0052598	0.10701	NA	Charge imbalance > 10%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2006-06-05 14:40:00	NA	WG 	00603713	0.5877062673	0.007992	97.3167623816588	Incomplete	0.007992	0.320358	NA	0.0017665073	0.02207554	0.1324869	0.00705432	0.103965	NA	Charge imbalance > 10%
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2006-06-05 15:20:00	NA	WG 	00603714	1.46890296	0.047952	93.6774442824777	Incomplete	0.047952	0.897701	NA	0.00021486	0.044765	0.3694821	0.04277	0.11397	NA	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2006-06-05 15:35:00	NA	WG 	00603715	0.6328993701	0.307692	34.5747771495528	Incomplete	0.307692	0.336825	NA	0.0015043781	0.0271148	0.1555281	0.001002092	0.110925	NA	Charge imbalance > 10%
391521106231001	SC00908124AADC1 LSGS-07 LITTLE SUGARLOAF GL SEEP 7	2006-06-05 16:20:00	NA	WG 	00603716	1.34585006	0.035964	94.7946686835709	Incomplete	0.035964	0.685626	NA	0.00021486	0.0312076	0.279786	0.2376556	0.11136	NA	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2006-06-06 10:50:00	NA	WG 	00603717	1.18892216	1.17761995	0.477583304021579	Complete	0.427572	0.582832	0.00916825	0.00021486	0.0211035	0.3768882	0.0591136	0.14877	0.7408797	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2006-07-12 09:15:00	NA	WG 	00603718	1.77956851	1.82153318	-1.16532865807519	Complete	0.43956	0.91816	0.00851942	0.01092205	0.02268946	0.5480514	0.1066156	0.17313	1.37345376	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2006-08-24 10:45:00	NA	WG 	00603719	1.92406129	1.92197542	0.0542342717264316	Complete	0.555444	0.922152	0.00806806	0.11090357	0.02401962	0.5603949	0.1204112	0.18618	1.35846336	
391544106235401	SC00908113CDBB1 S-15 MINE SHAFT NR TURQUOISE LK NR	2006-06-08 10:40:00	NA	WG 	00603720	0.2084493643	0	100	Incomplete	0	0.107784	NA	0.0030306003	0.01353182	0.04311996	0.000484484	0.0404985	NA	Charge imbalance > 10%
391456106232901	SBG-03 STRAWBERRY GULCH 3	2006-06-06 11:02:00	NA	WS 	00603724	0.3096545197	0.111888	46.9149636057461	Incomplete	0.111888	0.138223	NA	0.0025987317	0.01030874	0.05612178	0.000177268	0.102225	NA	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2006-06-06 09:52:00	NA	WG 	00603725	1.8928298662	0.543456	55.3865162098029	Incomplete	0.543456	1.033429	NA	0.0015835182	0.046044	0.6838299	0.001358448	0.126585	NA	Charge imbalance > 10%
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2006-06-06 10:22:00	NA	WG 	00603726	1.7820060479	0.727272	42.0333668794776	Incomplete	0.727272	0.989517	NA	0.0013102879	0.0304402	0.5151354	0.01635816	0.229245	NA	Charge imbalance > 10%
391513106233601	SC00908124ACBC1 SBGS-04 STRAWBERRY GULCH SEEP 4	2006-06-06 12:05:00	NA	WG 	00603727	0.3311483692	0.151848	37.1225087047714	Incomplete	0.151848	0.162674	NA	0.0003695592	0.01708744	0.07052253	0.00393484	0.07656	NA	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2006-06-06 09:25:00	NA	WS 	00603728	0.87897504	1.06807414	-9.71208647128268	Complete	0.035964	0.413172	0.00349804	0.06746604	0.028138	0.1744548	0.0865592	0.109185	1.0286121	Charge imbalance > 5%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2006-07-12 09:40:00	NA	WS 	00603729	1.65508934	1.19189378	16.2696981498085	Complete	0.71928	0.470058	0.005642	0.68705066	0.01550148	0.2090166	0.1477476	0.125715	0.46697178	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2006-08-24 10:15:00	NA	WS 	00603730	1.90635855	0.95579483	33.2114877784782	Complete	0.887112	0.435128	0.00420329	0.95200885	0.035812	0.1884441	0.1757756	0.11919	0.06447954	Charge imbalance > 10%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2006-06-06 11:25:00	NA	WS 	00603731	0.7302186113	1.14035637	-21.9257588067903	Complete	0	0.41417	0.00803985	0.0030699913	0.02453122	0.1464762	0.0567112	0.08526	1.13231652	Charge imbalance > 10%
391500106225501	SC00908019CBAC1 SLGS-01 SUGARLOAF GULCH SEEP 1	2006-06-06 10:00:00	NA	WG 	00603732	0.8480268168	0.087912	81.2141566474241	Incomplete	0.087912	0.496505	NA	0.0021944368	0.035812	0.1983189	0.00557648	0.10962	NA	Charge imbalance > 10%
391509106231901	SC00908124ADCB1 SLGS-02 SUGARLOAF GULCH SEEP 2	2006-06-06 12:05:00	NA	WG 	00603733	0.5967608236	0.023976	92.2749870513723	Incomplete	0.023976	0.357284	NA	0.0010585436	0.01823854	0.1308411	0.00364364	0.085695	NA	Charge imbalance > 10%
391517106233601	SC00908124ACBB1 SLGS-03 SUGARLOAF GULCH SEEP 3	2006-06-06 12:27:00	NA	WG 	00603734	0.3743622443	0.01998	89.8666702394684	Incomplete	0.01998	0.202095	NA	0.0016841443	0.0158596	0.0765297	0.0138138	0.06438	NA	Charge imbalance > 10%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2006-06-06 13:20:00	NA	WG 	00603735	0.825913924	0.007992	98.0832370247078	Incomplete	0.007992	0.468561	NA	0.003953424	0.023022	0.1785693	0.0687232	0.083085	NA	Charge imbalance > 10%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2006-06-07 10:21:00	NA	WG 	00603736	1.8571548166	0.07992	91.7483827351307	Incomplete	0.07992	1.133728	NA	0.0004605166	0.0457882	0.4649385	0.0869596	0.12528	NA	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2006-06-07 15:55:00	NA	WG 	00603737	8.61717925	0	100	Incomplete	0	2.667155	NA	0.67591375	0.0283938	1.9659081	3.1358236	0.143985	NA	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2006-06-07 14:00:00	NA	WG 	00603738	4.29604366	4.78372174	-5.37104273641256	Complete	0.567432	2.06087	0.00806806	0.24730386	0.0360678	1.2211836	0.5453084	0.18531	4.20822168	Charge imbalance > 5%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2006-07-12 12:40:00	NA	WG 	00603739	4.5532634	4.68324652	-1.40727527091749	Complete	0.61938	2.181628	0.00806806	0.2871962	0.0373468	1.3018278	0.5455996	0.199665	4.05579846	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2006-08-24 12:50:00	NA	WG 	00603740	4.49297421	4.62751484	-1.47514710299444	Complete	0.6993	2.192606	0.00835016	0.25249631	0.0393932	1.3520247	0.458094	0.19836	3.91986468	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	2006-06-08 15:20:00	NA	WS 	00603741	0.2476881856	0.127872	31.9033247383718	Incomplete	0.127872	0.133732	NA	0.0002778856	0.01371088	0.05414682	0.0001456	0.045675	NA	Charge imbalance > 10%
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	2006-06-08 15:20:00	NA	WS 	00603742	0.3570026108	0.087912	60.4814057052765	Incomplete	0.087912	0.200598	NA	0.0003824508	0.01616656	0.08229	0.0001456	0.05742	NA	Charge imbalance > 10%
391556106235701	SC00908113CBAA1 TLS-01 TURQUOISE LAKE SOUTH SEEP 1	2006-06-08 11:30:00	NA	WG 	00603743	0.36200812	0.131868	46.5987543596965	Incomplete	0.131868	0.20958	NA	0.00021486	0.01718976	0.0831129	0.0001456	0.051765	NA	Charge imbalance > 10%
391603106235601	SC00908113BCDA1 TLSS-02 TURQUOISE LAKE SOUTH SEEP	2006-06-08 13:35:00	NA	WG 	00603744	1.77305096	0	100	Incomplete	0	0.440617	NA	0.96780106	0.0445092	0.1851525	0.0558012	0.07917	NA	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2006-06-08 12:00:00	NA	WG 	00603745	1.52344334	0.1998	76.811168177792	Incomplete	0.1998	0.425148	NA	0.0082363	0.01823854	0.7430787	0.1560468	0.172695	NA	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2006-07-12 15:50:00	NA	WG 	00603746	1.53014904	1.62708067	-3.0701481647973	Complete	0.0999	0.43413	0.00950677	0.00444044	0.0189292	0.7504848	0.1433796	0.178785	1.5176739	
391512106235701	SC00908124BCAD1 TT-0 TIGER MINE DRAINAGE TUN NR LE	2006-06-07 11:06:00	NA	WG 	00603747	5.24923465	20.81914616	-59.7271906662775	Complete	0	0.63373	0.005642	3.50991715	0.02558	0.7101627	0.3132948	0.05655	20.81350416	Charge imbalance > 10%
391512106235701	SC00908124BCAD1 TT-0 TIGER MINE DRAINAGE TUN NR LE	2006-07-12 14:30:00	NA	WG 	00603748	14.23883492	27.6134825	-31.9567670429849	Complete	0	1.852787	0.005642	9.22651812	0.0721356	2.098395	0.8245692	0.16443	27.6078405	Charge imbalance > 10%
391512106235701	SC00908124BCAD1 TT-0 TIGER MINE DRAINAGE TUN NR LE	2006-08-24 14:05:00	NA	WG 	00603749	17.35984976	30.83660588	-27.9621311174076	Complete	0	2.170151	0.005642	11.28645256	0.079298	2.6118846	1.0137036	0.19836	30.83096388	Charge imbalance > 10%
391506106235201	SC00908124BDCC1 WEST WELL NR TIGER MINE DR TUN NR	2006-06-07 11:30:00	NA	WG 	00603750	0.2312041873	0.32006536	-16.1193690337554	Complete	0.23976	0.098303	0.00756028	0.0003341073	0.01555264	0.05727384	0.0001456	0.059595	0.07274508	Charge imbalance > 10%
391506106235201	SC00908124BDCC1 WEST WELL NR TIGER MINE DR TUN NR	2006-07-12 14:45:00	NA	WG 	00603751	0.252067971	0.26534532	-2.56610126391206	Complete	0.171828	0.105788	0.00744744	0.000218441	0.01800832	0.06657261	0.0001456	0.061335	0.08606988	
391506106235201	SC00908124BDCC1 WEST WELL NR TIGER MINE DR TUN NR	2006-08-24 13:35:00	NA	WG 	00603752	0.24960327	0.25776457	-1.60855682141777	Complete	0.155844	0.101796	0.00781417	0.00021486	0.0190571	0.06574971	0.0001456	0.06264	0.0941064	
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2006-07-12 13:45:00	NA	WS 	00603992	0.681945713	0.61888088	4.84805840681333	Complete	0.55944	0.333831	0.005642	0.016590773	0.02266388	0.1802151	0.00814996	0.120495	0.05379888	
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2006-08-24 13:20:00	NA	WS 	00603993	0.88690022	0.73117442	9.62414193698753	Complete	0.6993	0.415667	0.00428792	0.07491452	0.0198245	0.230412	0.0295022	0.11658	0.0275865	Charge imbalance > 5%
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2006-06-07 13:10:00	NA	WS 	00603994	0.4517381985	0.61595525	-15.3805431447302	Complete	0.3996	0.221057	0.00657293	0.0016633745	0.01401784	0.1094457	0.000284284	0.10527	0.20978232	Charge imbalance > 10%
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2006-07-12 13:45:00	NA	WS 	00604210	0	0.55944	-100	Incomplete	0.55944	NA	NA	NA	NA	NA	NA	NA	NA	Charge imbalance > 10%
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2006-06-26 14:00:00	NA	WG 	00604221	0.591000182	0	100	Incomplete	NA	0.286426	NA	0.003817346	0.02146162	0.115206	0.001399216	0.16269	NA	Charge imbalance > 10%
391435106225801	SC00908030BBB PPS PERISCOPE PIPE SPRING	2005-11-02 13:52:00	NA	WG 	00604224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2005-11-02 13:38:00	NA	WG 	00604225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2005-11-02 14:10:00	NA	WG 	00604226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2005-11-02 14:20:00	NA	WG 	00604227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2005-11-02 12:30:00	NA	WS 	00604228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2005-11-02 13:40:00	NA	WG 	00604229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2005-11-02 12:45:00	NA	WG 	00604230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2005-11-02 13:25:00	NA	WG 	00604234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223701	SC00908019BDAB1 BGS-01 BARTLETT GULCH SEEP 1 NR LE	2006-10-24 15:27:00	NA	WG 	00700996	1.13001426	0.651348	26.8707983069092	Incomplete	0.651348	0.614269	NA	0.08931014	0.0393932	0.2616822	0.00790972	0.11745	NA	Charge imbalance > 10%
391540106230501	SC00908113DDAD1 BGS-11 BARTLETT GULCH SEEP 11 NR L	2006-10-24 13:20:00	NA	WG 	00700997	2.1085067416	0.103896	90.6078583210521	Incomplete	0.103896	1.400693	NA	0.0004211256	0.047323	0.5200728	0.000361816	0.139635	NA	Charge imbalance > 10%
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2006-10-23 12:50:00	NA	WG 	00700998	1.0949320814	0.757242	18.2320919394764	Incomplete	0.757242	0.54391	NA	0.0021106414	0.0296728	0.3900546	0.00085904	0.128325	NA	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-10-23 12:00:00	NA	WG 	00700999	1.74768803	1.81610569	-1.91979854546688	Complete	0.1998	0.960575	0.00916825	0.00118173	0.0340214	0.5208957	0.0774592	0.153555	1.60713744	
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-10-23 12:35:00	NA	WS 	00701000	0.4125134285	0.41496339	-0.296076149231731	Complete	0.25974	0.185628	0.01108653	0.0012837885	0.01230398	0.1094457	0.00423696	0.099615	0.14413686	
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-10-24 09:35:00	NA	WG 	00701001	6.2975558	6.30357337	-0.0477542124901567	Complete	0.157842	1.111273	0.00612157	1.944483	0.0659964	1.2935988	1.7495296	0.132675	6.1396098	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-10-23 09:45:00	NA	WG 	00701002	7.27585826	8.20347613	-5.99262117238879	Complete	0.363636	3.299388	0.00781417	0.60970106	0.0516716	1.6721328	1.3297648	0.3132	7.83202596	Charge imbalance > 5%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-10-23 14:15:00	NA	WS 	00701003	0.2522061269	0.29805756	-8.3326292814835	Complete	0.23976	0.156686	0.00270816	0.0026674869	0.00739262	0.04920942	0.0001456	0.036105	0.0555894	Charge imbalance > 5%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-10-23 10:15:00	NA	WS 	00701004	0.3179911267	0.2930773	4.07709277904343	Complete	0.167832	0.190618	0.00299026	0.0026166367	0.0074182	0.06476223	0.01120756	0.0413685	0.12225504	
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2006-10-24 11:38:00	NA	WS 	00701005	0.451607166	0.34742632	13.0383579443628	Complete	0.27972	0.200099	0.02956408	0.023799326	0.01186912	0.0938106	0.00457912	0.11745	0.03814224	Charge imbalance > 10%
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2006-10-24 10:40:00	NA	WS 	00701006	1.35228224	0	100	Incomplete	NA	0.795406	NA	0.00021486	0.0419512	0.3415035	0.03444168	0.138765	NA	Charge imbalance > 10%
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2006-10-24 10:54:00	NA	WG 	00701007	0.629809904	0.271728	39.7190070890242	Incomplete	0.271728	0.332833	NA	0.00021486	0.030696	0.1497678	0.000153244	0.116145	NA	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2006-10-23 10:35:00	NA	WG 	00701008	1.688413338	1.62700132	1.85231786472967	Complete	0.547452	0.796903	0.00942214	0.034298818	0.02350802	0.5093751	0.1494584	0.17487	1.07012718	
