SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Bicarb	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2012-09-20 16:50:00	NA	WG 	01205324	6.64509653310065	4.640831	17.7589792883422	Complete	-0.075924	0.001639	3.89218348809	0.0098735	0.00849180739385	0.1253381811618	2.036580743418	0.227163388452	0.355338924585	4.7068815	Charge imbalance > 10%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2012-09-20 17:15:00	NA	WG 	01205325	14.9349233101006	15.3559696	-1.39000950268786	Complete	0.111888	0.116369	7.665863548	0.00806806	0.00017905	0.1333885565846	5.354676164916	1.2691661892	0.5116498014	15.23601354	
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2012-09-20 17:40:00	NA	WG 	01205326	0.95108602374014	0.93339047	0.939016952396129	Complete	0.323676	0.324522	0.50017056418	0.00961961	0.00017905	0.0303138816114	0.2807054648463	0.00059311632744	0.139123946775	0.60009486	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2012-09-20 18:00:00	NA	WS 	01205327	10.6922712938472	11.08661256	-1.81065875000349	Complete	-0.033966	0.001639	6.1737953147	0.00863226	0.00830775749422	0.110804713335	3.686669665302	0.284928073976	0.42776576904	11.1119463	
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2012-09-21 09:20:00	NA	WG 	01205328	8.48290173582788	8.8053996	-1.86541093834232	Complete	-0.073926	0.001639	5.3638630255	0.00727818	0.0003400934270836	0.0841461630752	2.582765937882	0.0194263378036	0.43236017814	8.87204742	
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2012-09-21 09:55:00	NA	WG 	01205329	9.28847453456333	10.0849849	-4.11134814681394	Complete	-0.021978	0.001639	5.4625209642	0.00857584	0.00127492312573	0.1075109435166	3.118457914767	0.198411218824	0.40029857013	10.09838706	
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2012-09-21 11:00:00	NA	WS 	01205330	2.8208702086699	0.92951968	50.4307707948914	Complete	0.46953	0.468754	0.53522652675	0.00823732	1.736596514065	0.0194269691498	0.2909061595791	0.048728787016	0.18998525211	0.45175236	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2012-09-21 11:40:00	NA	WG 	01205331	1.67152276511592	1.56917275	3.15827311262394	Complete	0.605394	0.604791	0.89145110484	0.01001455	0.003014256673296	0.0437905457596	0.5904647843211	0.00083964299692	0.141962430525	0.9537642	
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2012-09-21 12:10:00	NA	WG 	01205332	1.8214704739891	1.70955561	3.16947146033728	Complete	1.08891	1.088296	0.90583857224	0.00922467	0.1126726405798	0.028984613586	0.4665361167363	0.039378365572	0.268060165275	0.61142094	
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2012-09-21 13:55:00	NA	WG 	01205333	4.0255632682729	4.02062212	0.0614098238415059	Complete	-0.171828	0.001639	1.32426641449	0.01585402	0.483614579988	0.0775011630844	0.6877098282405	1.14897180944	0.30349947303	4.1765961	
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2012-09-21 16:00:00	NA	WG 	01205334	17.1609180040032	18.60053149	-4.02560160834143	Complete	0.665334	0.667073	6.9326264111	0.00713713	3.09143665565	0.0989720100462	2.930224106862	3.6931143704	0.414544449945	17.92806036	
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2012-09-21 15:50:00	NA	WG 	01205335	15.4426517772364	15.72809771	-0.915749340196274	Complete	0.995004	0.996512	8.1754908009	0.00877331	1.252725025975	0.0732893802724	4.082150821749	1.28548147364	0.5735142747	14.7243204	
391512106230301	DINERO DRIPPER AT 1140 FEET NEAR LEADVILLE, CO	2012-09-21 15:40:00	NA	WG 	01205336	1.975353429456	1.87650484	2.56625718136718	Complete	0.853146	0.853919	0.81356758903	0.0095914	0.1385807866832	0.025595802045	0.6285977917518	0.046619230476	0.32239222947	1.01376744	
391513106230402	DINERO MINE TUNNEL DRAINAGE FROM BEHIND BULKHEAD	2012-05-31 14:30:00	NA	WG 	01205466	17.858818544302	19.34127983	-3.98510044457865	Complete	0.403596	0.406472	7.2530442911	0.00691145	3.384298158795	0.100494953972	2.99395468359	3.7174183956	0.409608061245	18.93077238	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2013-05-30 12:30:00	NA	WG 	01305819	7.585116961	19.37207856	-43.7247323810736	Incomplete	NA	NA	4.1417	0.00947856	0.247020961	0.040928	2.155998	0.62972	0.36975	19.3626	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2013-05-30 14:00:00	NA	WG 	01305820	1.41839632949	1.50874424	-3.08655865221197	Incomplete	NA	NA	0.37425	0.00970424	0.00039852949	0.0168828	0.732381	0.120484	0.174	1.49904	
391600106235701	TLS-05 TURQUOISE LAKE SOUTH 5	2013-05-30 14:30:00	NA	WS 	01305821	0.34441379916	0.587124	-26.0547882285464	Incomplete	NA	NA	0.18962	NA	0.00096815916	0.0148364	0.08229	0.00014924	0.05655	0.587124	Charge imbalance > 10%
391606106241601	SC00908113ADB TL-ADIT	2013-05-30 15:45:00	NA	WG 	01305822	0.562576766	3.75648615	-73.9491284595124	Incomplete	NA	NA	0.18962	0.00888615	0.134953566	0.033254	0.098748	0.0103012	0.0957	3.7476	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2013-05-30 17:30:00	NA	WG 	01305823	1.5431064146	1.57157097	-0.913884549993468	Incomplete	NA	NA	0.82834	0.01007097	0.0479374146	0.028138	0.436137	0.067704	0.13485	1.5615	
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2013-05-31 09:20:00	NA	WG 	01305824	3.50089190839	3.75978672	-3.56571093227698	Incomplete	NA	NA	1.77145	0.01218672	0.00783590839	0.05116	0.938106	0.54964	0.1827	3.7476	
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2013-05-31 09:50:00	NA	WS 	01305825	4.45572987257	4.55958	-1.15193075887469	Incomplete	NA	NA	2.81436	NA	0.00422547257	0.05116	1.283724	0.0195104	0.28275	4.55958	
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2013-05-31 10:45:00	NA	WG 	01305826	3.92581465207	10.6334334	-46.0711894181673	Incomplete	NA	NA	2.42015	0.0152334	0.00125145207	0.043486	1.15206	0.0217672	0.2871	10.6182	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2013-05-31 11:30:00	NA	WG 	01305827	0.59546390965	0.18304069	52.9763369202208	Incomplete	NA	NA	0.27445	0.00815269	0.00151350965	0.0186734	0.148122	0.000455	0.15225	0.174888	Charge imbalance > 10%
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2013-05-31 12:00:00	NA	WS 	01305828	2.73188936823	7.4952	-46.5754278687249	Incomplete	NA	NA	1.55189	NA	0.00041836823	0.046044	0.847587	0.0728	0.21315	7.4952	Charge imbalance > 10%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2013-05-31 12:30:00	NA	WG 	01305829	3.53437627764	8.7579408	-42.4945475240122	Incomplete	NA	NA	1.82634	0.0135408	0.00122627764	0.06395	1.23435	0.16926	0.23925	8.7444	Charge imbalance > 10%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2013-05-31 12:50:00	NA	WG 	01305830	1.86467953257	4.88158424	-44.719637552516	Incomplete	NA	NA	0.99301	0.00970424	0.00157553257	0.035812	0.460824	0.108108	0.26535	4.87188	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2013-05-31 15:00:00	NA	WS 	01305832	0.3381749719	0.04164	78.0735341781296	Incomplete	NA	NA	0.1497	NA	0.0087730919	0.0074182	0.0477282	0.00275548	0.1218	0.04164	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2013-05-30 14:05:00	NA	WG 	01305833	3.8446981735	8.75447097	-38.9690204217394	Incomplete	NA	NA	1.7465	0.01007097	0.3274591735	0.030696	1.045083	0.45136	0.2436	8.7444	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2013-05-30 15:20:00	NA	WG 	01305834	1.40191243783	1.88336319	-14.6548054626397	Incomplete	NA	NA	0.72355	0.00956319	0.00178487783	0.030696	0.510198	0.00083356	0.13485	1.8738	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2013-05-30 16:00:00	NA	WS 	01305835	0.48817646573	0.15615	51.5307818923479	Incomplete	NA	NA	0.18463	NA	0.00288030573	0.0145806	0.098748	0.00028756	0.18705	0.15615	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2013-05-30 17:15:00	NA	WG 	01305836	3.42234729381	9.3836692	-46.5509466512987	Incomplete	NA	NA	1.76646	0.0146692	0.02441529381	0.03837	0.888732	0.44772	0.25665	9.369	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2013-05-31 09:25:00	NA	WS 	01305837	0.39547352599	0.393498	0.250392558530058	Incomplete	NA	NA	0.21956	NA	0.00944592599	0.0092088	0.08229	0.0097188	0.06525	0.393498	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2013-05-31 10:20:00	NA	WS 	01305838	3.19908205475	8.7444	-46.4296586190674	Incomplete	NA	NA	1.86127	NA	0.00340105475	0.040928	0.864045	0.233688	0.19575	8.7444	Charge imbalance > 10%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2013-05-31 10:50:00	NA	WG 	01305839	3.40355747994	8.75771512	-44.0262940910182	Incomplete	NA	NA	1.9461	0.01331512	0.00154247994	0.05116	0.831129	0.212576	0.36105	8.7444	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2013-05-31 12:30:00	NA	WS 	01305840	2.20843618758	5.74632	-44.475075401353	Incomplete	NA	NA	1.19261	NA	0.00645718758	0.033254	0.534885	0.28028	0.16095	5.74632	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2013-05-31 13:05:00	NA	WG 	01305841	7.4740659	6.8892186	4.07182145560091	Incomplete	NA	NA	3.04889	0.0186186	1.0345509	0.03837	1.851525	1.22668	0.27405	6.8706	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2013-05-31 13:40:00	NA	WS 	01305842	1.95363772066	2.43594	-10.9874413903186	Incomplete	NA	NA	1.07784	NA	0.01884272066	0.03837	0.452595	0.23114	0.13485	2.43594	Charge imbalance > 10%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2013-05-31 14:30:00	NA	WG 	01305843	0.85704354596	1.00897961	-8.14223894032196	Incomplete	NA	NA	0.40918	0.00961961	0.01014554596	0.028138	0.181038	0.128492	0.10005	0.99936	Charge imbalance > 5%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2013-05-31 16:20:00	NA	WG 	01305844	15.015140493	13.766589	4.33800023484919	Incomplete	NA	NA	6.0379	0.025389	2.813781493	0.08953	2.559219	3.14496	0.36975	13.7412	
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2013-05-31 15:56:00	NA	WG 	01305845	14.584280623	12.5156964	7.63315858623929	Incomplete	NA	NA	7.8343	0.0236964	1.072448623	0.069066	3.982836	1.09928	0.52635	12.492	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2013-09-19 10:15:00	NA	WG 	01305853	9.7013930831	12.508926	-12.6406689899213	Incomplete	NA	NA	5.4391	0.016926	0.2478950831	0.053718	2.79786	0.68432	0.4785	12.492	Charge imbalance > 10%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2013-09-19 11:30:00	NA	WG 	01305854	0.12805499017	0.05080825	43.1875996971659	Incomplete	NA	NA	0.040419	0.00916825	0.00118019017	0.0007674	0.0230412	0.0017472	0.0609	0.04164	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2013-09-19 12:30:00	NA	WG 	01305855	4.03984810078	5.5676851	-15.9024899242186	Incomplete	NA	NA	2.12574	0.0087451	0.03416410078	0.071624	1.06977	0.4732	0.26535	5.55894	Charge imbalance > 10%
391501106225001	SLGS-09 SUGARLOAF GULCH SEEP 9 PIPE NR DINERO, CO	2013-09-19 13:20:00	NA	WG 	01305856	4.17909369831	5.44835068	-13.1837373638798	Incomplete	NA	NA	2.0958	0.01433068	0.01401069831	0.071624	1.077999	0.61516	0.3045	5.43402	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2013-09-19 15:10:00	NA	WG 	01305857	1.58727125041	0.8243924	31.6328875413578	Incomplete	NA	NA	0.81836	0.0124124	0.00138445041	0.040928	0.551343	0.0012558	0.174	0.81198	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2013-09-19 16:05:00	NA	WS 	01305858	0.69489156008	0.04164	88.6929488817893	Incomplete	NA	NA	0.27445	NA	0.00567832008	0.0176502	0.148122	0.00104104	0.24795	0.04164	Charge imbalance > 10%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2013-09-20 09:40:00	NA	WS 	01305859	4.64499649692	5.74632	-10.5984983077595	Incomplete	NA	NA	2.87923	NA	0.00777549692	0.053718	1.291953	0.03822	0.3741	5.74632	Charge imbalance > 10%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2013-09-20 10:30:00	NA	WG 	01305860	6.71070842547	8.752863	-13.2062284859135	Incomplete	NA	NA	4.17164	0.008463	0.00111322547	0.071624	2.05725	0.0175812	0.3915	8.7444	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2013-09-20 11:35:00	NA	WG 	01305861	0.89287841	0.2719234	53.3099283216258	Incomplete	NA	NA	0.46407	0.0095914	0.00032229	0.028138	0.238641	0.00075712	0.16095	0.262332	Charge imbalance > 10%
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2013-09-20 12:35:00	NA	WS 	01305862	9.05013496089	11.8674	-13.4684371001531	Incomplete	NA	NA	5.1397	NA	0.00104096089	0.097204	3.110562	0.310128	0.3915	11.8674	Charge imbalance > 10%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2013-09-20 14:30:00	NA	WG 	01305864	12.97949850787	16.87277584	-13.041811443783	Incomplete	NA	NA	6.5868	0.00857584	0.00057750787	0.112552	4.534179	1.13204	0.61335	16.8642	Charge imbalance > 10%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2013-09-20 15:10:00	NA	WG 	01305865	3.13839250774	4.06957603	-12.9188066982319	Incomplete	NA	NA	1.86127	0.00967603	0.00091150774	0.058834	0.880503	0.115024	0.22185	4.0599	Charge imbalance > 10%
391559106230901	SC00908113ADDD1 TLSS-03 TURQUOISE LAKE SOUTH SEEP	2013-09-19 11:45:00	NA	WG 	01305866	1.45273656042	1.13384319	12.3287662160124	Incomplete	NA	NA	0.3992	0.00956319	0.00037536042	0.0138132	0.724152	0.132496	0.1827	1.12428	Charge imbalance > 10%
391606106241601	SC00908113ADB TL-ADIT	2013-09-19 12:45:00	NA	WG 	01305867	0.7419411398	1.63219732	-37.4980733126659	Incomplete	NA	NA	0.21457	0.00823732	0.2248001398	0.043486	0.123435	0.0182	0.11745	1.62396	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2013-09-19 14:45:00	NA	WG 	01305868	3.8922084808	3.81914362	0.947497401816464	Incomplete	NA	NA	1.85628	0.00908362	0.2354034808	0.035812	1.127373	0.36764	0.2697	3.81006	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2013-09-19 16:30:00	NA	WG 	01305869	1.50107574843	1.00835899	19.6345715186147	Incomplete	NA	NA	0.78842	0.00899899	0.00093474843	0.02558	0.436137	0.058604	0.1914	0.99936	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2013-09-20 10:00:00	NA	WS 	01305870	0.4021890462	0.04164	81.2360185271714	Incomplete	NA	NA	0.20958	NA	0.0076282462	0.0092088	0.0789984	0.0054236	0.09135	0.04164	Charge imbalance > 10%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2013-09-20 10:30:00	NA	WS 	01305871	4.50729309448	5.74632	-12.0838078646348	Incomplete	NA	NA	2.56486	NA	0.00489909448	0.069066	1.283724	0.271544	0.3132	5.74632	Charge imbalance > 10%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2013-09-20 12:30:00	NA	WG 	01305872	2.8131557956	3.12593384	-5.26643077627841	Incomplete	NA	NA	1.08782	0.00293384	0.1868837956	0.030696	0.526656	0.7462	0.2349	3.123	Charge imbalance > 5%
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2013-09-20 13:20:00	NA	WS 	01305873	3.86979975613	5.37156	-16.2504250835365	Incomplete	NA	NA	2.33033	NA	0.01641075613	0.058834	0.946335	0.32214	0.19575	5.37156	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2013-09-20 13:50:00	NA	WG 	01305874	8.864734087	10.6317408	-9.06321128943274	Incomplete	NA	NA	3.54789	0.0135408	1.552102087	0.03837	1.958502	1.48512	0.28275	10.6182	Charge imbalance > 5%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2013-09-20 15:00:00	NA	WS 	01305875	0.33555713583	0.04164	77.9213593929478	Incomplete	NA	NA	0.15469	NA	0.00893971583	0.0094646	0.0485511	0.00081172	0.1131	0.04164	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2013-09-20 15:45:00	NA	WS 	01305876	4.16769392344	5.55894	-14.3034690881834	Incomplete	NA	NA	2.22055	NA	0.03059692344	0.074182	1.110915	0.5096	0.22185	5.55894	Charge imbalance > 10%
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2013-10-28 09:15:00	NA	WG 	01400280	12.602461745	15.00072486	-8.68835598338339	Incomplete	NA	NA	6.7864	0.01032486	0.987084745	0.061392	3.332745	0.89544	0.5394	14.9904	Charge imbalance > 5%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2013-10-28 09:25:00	NA	WG 	01400281	13.175157423	16.87336825	-12.3074618277296	Incomplete	NA	NA	5.2894	0.00916825	2.611562423	0.079298	2.246517	2.59168	0.3567	16.8642	Charge imbalance > 10%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2014-05-29 11:30:00	NA	WS 	01402566	1.72404794	1.86107627	-3.82213619315578	Incomplete	NA	NA	1.04291	0.00809627	0.00264994	0.035812	0.378534	0.146692	0.11745	1.85298	
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2014-05-29 12:15:00	NA	WG 	01402567	3.67039592	3.75812233	-1.18094089625479	Incomplete	NA	NA	2.33033	0.01052233	0.00114592	0.061392	0.888732	0.223496	0.1653	3.7476	
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2014-05-29 12:50:00	NA	WG 	01402568	3.61459365	3.96635054	-4.64001424075911	Incomplete	NA	NA	1.95109	0.01055054	0.02023265	0.05116	0.814671	0.58604	0.1914	3.9558	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2014-05-29 13:30:00	NA	WG 	01402569	7.3695738	6.04764529	9.85247763439479	Incomplete	NA	NA	4.19659	0.00984529	0.2034008	0.046044	1.900899	0.62244	0.4002	6.0378	Charge imbalance > 5%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2014-05-29 14:00:00	NA	WS 	01402570	4.44952877	2.29759102	31.8941684300524	Incomplete	NA	NA	1.82135	0.00739102	0.00204117	0.099762	0.641862	0.0227136	1.8618	2.2902	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2014-05-29 15:30:00	NA	WS 	01402571	1.06417206	1.23562997	-7.45533344885342	Incomplete	NA	NA	0.57884	0.00724997	0.00451206	0.028138	0.197496	0.172536	0.08265	1.22838	Charge imbalance > 5%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2014-05-29 16:30:00	NA	WG 	01402572	3.4896302	3.13058849	5.42341162448819	Incomplete	NA	NA	1.46706	0.00758849	0.472692	0.0253242	0.707694	0.65156	0.1653	3.123	Charge imbalance > 5%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2014-05-30 09:20:00	NA	WS 	01402573	0.2548782	0.04527909	69.8297582577455	Incomplete	NA	NA	0.15968	0.00363909	0.00651742	0.007674	0.0419679	0.00206388	0.036975	0.04164	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2014-05-30 10:00:00	NA	WG 	01402574	1.3486887	1.29848491	1.89650538258425	Incomplete	NA	NA	0.77345	0.00764491	0.0533569	0.0245568	0.304473	0.088452	0.1044	1.29084	
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2014-05-30 12:00:00	NA	WG 	01402575	2.19754325	2.50579102	-6.55381379048784	Incomplete	NA	NA	1.36227	0.00739102	0.00089525	0.046044	0.559572	0.093912	0.13485	2.4984	Charge imbalance > 5%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2014-05-30 12:45:00	NA	WG 	01402576	0.48611293	0.21590133	38.4908990310254	Incomplete	NA	NA	0.26946	0.00770133	0.00175469	0.0248126	0.106977	0.00045864	0.08265	0.2082	Charge imbalance > 10%
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2014-05-30 13:00:00	NA	WS 	01402577	2.04519116	2.29770386	-5.81438645965704	Incomplete	NA	NA	1.20758	0.00750386	0.00128916	0.046044	0.49374	0.179088	0.11745	2.2902	Charge imbalance > 5%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2014-05-30 13:45:00	NA	WG 	01402578	1.73331487	2.29807059	-14.0089734807944	Incomplete	NA	NA	1.00299	0.00787059	0.00096687	0.043486	0.345618	0.231504	0.10875	2.2902	Charge imbalance > 10%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2014-05-30 13:20:00	NA	WG 	01402579	5.61112982	5.63006047	-0.168404319397032	Incomplete	NA	NA	3.26346	0.00866047	0.00078782	0.084414	1.777464	0.258804	0.2262	5.6214	
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2014-05-29 10:15:00	NA	WS 	01402580	0.32670621	0.10363151	51.8371245727658	Incomplete	NA	NA	0.20459	0.00369551	0.00540731	0.0104878	0.0584259	0.0042952	0.0435	0.099936	Charge imbalance > 10%
391443106225701	SBG-0 STRAWBERRY GULCH AT MOUTH NR LEADVILLE, CO	2014-05-29 12:05:00	NA	WS 	01402581	0.39566368	0.12254985	52.7029523910732	Incomplete	NA	NA	0.19461	0.00803985	0.00401072	0.0189292	0.08229	0.00012376	0.0957	0.11451	Charge imbalance > 10%
391445106230701	SC00908124DDDA1 SBGS-01 STRAWBERRY GULCH SEEP 1	2014-05-29 12:55:00	NA	WG 	01402582	1.42091808	0.94668887	20.0298960095551	Incomplete	NA	NA	0.82335	0.00978887	0.00057296	0.043486	0.444366	0.00039312	0.10875	0.9369	Charge imbalance > 10%
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2014-05-29 13:45:00	NA	WG 	01402583	1.7789539	1.02853016	26.7294034075478	Incomplete	NA	NA	0.97804	0.00835016	0.0569379	0.030696	0.444366	0.073164	0.19575	1.02018	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2014-05-29 14:40:00	NA	WG 	01402584	3.9295043	3.34152486	8.08660544554878	Incomplete	NA	NA	1.90119	0.01032486	0.2051913	0.035812	1.061541	0.53872	0.18705	3.3312	Charge imbalance > 5%
